Epoch,Train Loss,Train Accuracy,Eval Loss,Eval Accuracy,Top-1 Accuracy,Top-5 Accuracy,Epoch Time (seconds)
41,1.2321760620912323,64.37939577700233,1.8767405039147487,52.08662974683544,52.08662974683544,80.33030063291139,27.638257265999982
42,1.1987835927997403,65.34846547009695,1.850091386444961,53.34256329113924,53.34256329113924,80.59731012658227,27.921988643000077
43,1.1793991086428122,65.65656969919229,1.8592482050762902,52.40308544303798,52.40308544303798,80.51819620253164,27.781864057999883
44,1.1578979986098112,66.54531649311485,1.9086779657798478,51.84928797468354,51.84928797468354,79.80617088607595,27.98538382300012
45,1.1441154798583302,66.72993925831202,1.8618519441990913,53.28322784810127,53.28322784810127,80.58742088607595,28.38649479300011
46,1.1145941514493254,67.36572890940225,1.9448229134837283,50.99881329113924,50.99881329113924,80.24129746835443,30.100933984999756
47,1.0975473155755826,67.98113811656337,1.9380033936681627,51.51305379746836,51.51305379746836,79.94462025316456,28.15867123399994
48,1.076312093631081,68.36916560407185,1.8985906869550295,52.40308544303798,52.40308544303798,80.47863924050634,28.36203436200003
49,1.0552465844032404,68.98017903727948,1.895659128321877,52.96677215189873,52.96677215189873,80.9434335443038,28.652949938999882
50,1.0394301384001436,69.221547314578,1.9419917728327498,52.72943037974683,52.72943037974683,80.12262658227847,28.411875839000004
51,1.029398843607939,69.69749041835365,1.9168329872662508,53.53045886075949,53.53045886075949,80.11273734177216,28.771372396999595
52,1.0093831218721923,70.34726662708975,1.9184852325463597,52.97666139240506,52.97666139240506,80.32041139240506,28.69515834699996
53,0.9760835373493106,71.30794438254803,1.948604223094409,52.62064873417721,52.62064873417721,79.96439873417721,31.469389501000023
54,0.9655400653324469,71.40145460358056,1.94711581061158,52.24485759493671,52.24485759493671,80.68631329113924,28.88872834799986
55,0.9612002048041205,71.455802438814,1.9157265983050382,52.92721518987342,52.92721518987342,80.83465189873418,28.572478837999824
56,0.9257802850450091,72.47162723480282,1.9764756100087226,52.47231012658228,52.47231012658228,79.93473101265823,28.791855965000195
57,0.913036386070349,72.87523976677214,2.0348719931855985,51.43393987341772,51.43393987341772,79.43037974683544,28.600510600000234
58,0.8967568839297575,73.14298273352406,1.9918529685539534,52.70965189873418,52.70965189873418,79.80617088607595,28.614129775000038
59,0.8756135324078143,73.99976023322786,1.9945530876328674,52.92721518987342,52.92721518987342,79.60838607594937,28.392960120000225
60,0.8694040749384009,73.84870524906442,2.0160965798776362,52.5810917721519,52.5810917721519,79.37104430379746,30.192726253000274
61,0.8535888586812617,74.49368605833224,2.036235459243195,52.46242088607595,52.46242088607595,79.7567246835443,28.496971269999904
62,0.8325485887429903,75.1178868286445,2.0199103098881395,52.79865506329114,52.79865506329114,79.91495253164557,28.278562323999722
63,0.8112175510362591,75.76566497078332,2.018463946595977,53.62935126582279,53.62935126582279,79.89517405063292,28.572758566000175
64,0.8079341929739393,75.53029092376494,2.092134437983549,53.00632911392405,53.00632911392405,79.59849683544303,28.45445829800019
65,0.7946130020539169,76.30914323165288,2.0799859037882165,51.66139240506329,51.66139240506329,79.41060126582279,28.156501039999966
66,0.7725508997354971,76.70796036415393,2.1298345040671434,51.59216772151899,51.59216772151899,78.70846518987342,27.945243696000034
67,0.761620214528135,77.29459718974961,2.019600329519827,53.78757911392405,53.78757911392405,79.80617088607595,29.758751514999858
68,0.7430864349960367,77.59071291255219,2.0566619076306307,52.70965189873418,52.70965189873418,79.67761075949366,27.71966481799973
69,0.7290515886700671,78.19693094629156,2.0876509645317176,52.39319620253164,52.39319620253164,78.78757911392405,28.104508600999907
70,0.7275568188151436,78.15297314578005,2.0919759892210177,52.73931962025317,52.73931962025317,79.65783227848101,28.132740201999695
